# ==============================================,,,,,,,,,
# TCC - Log de Teste de Envelhecimento,,,,,,,,,
# ==============================================,,,,,,,,,
# Data/Hora Início: 2026-01-10 11:52:13,,,,,,,,,
# ,,,,,,,,,
# PARÂMETROS PID (FIXOS):,,,,,,,,,
#   Kp = 2.780000,,,,,,,,,
#   Ki = 0.00106000,,,,,,,,,
#   Kd = 5.000000,,,,,,,,,
# ,,,,,,,,,
# MODELO FOPDT IDENTIFICADO:,,,,,,,,,
#   G(s) = 1.56 * exp(-150.6s) / (1307.2s + 1),,,,,,,,,
#   K = 1.56 °C/%,,,,,,,,,
#   θ = 150.6 s,,,,,,,,,
#   τ = 1307.2 s,,,,,,,,,
# ,,,,,,,,,
# CONFIGURAÇÃO:,,,,,,,,,
#   Taxa de Rampa: 1.0 °C/s,,,,,,,,,
#   Intervalo de Amostragem: 1000 ms,,,,,,,,,
#   Janela PWM (SSR): 5000 ms,,,,,,,,,
# ,,,,,,,,,
# LIMITES DE SEGURANÇA:,,,,,,,,,
#   Temp. Máx. Forno: 130.0 °C,,,,,,,,,
#   Temp. Máx. DUT: 130.0 °C,,,,,,,,,
#   Corrente Máx. PSU: 1.5 A,,,,,,,,,
# ==============================================,,,,,,,,,
# ,,,,,,,,,
time_sec,oven_temp_c,oven_setpoint_c,oven_output_pct,psu_voltage_v,psu_current_a,dut_temp_c,dut_slack,dut_volt,
2272,100.74,100,100,1,0.05,37.631,59,0.993,2604.838
2273,100.68,100,100,1,0.05,37.394,57,0.994,2605.838
2274,100.4,100,100,1,0.049,37.641,58,0.993,2606.838
2275.002,100.54,100,100,1,0.05,37.906,60,0.993,2607.84
2276.002,100.51,100,100,1,0.049,37.774,58,0.994,2608.84
2276.999,100.84,100,100,1,0.049,37.66,59,0.993,2609.837
2277.999,100.63,100,100,1,0.049,37.916,58,0.993,2610.837
2279,100.98,100,100,1,0.049,37.774,57,0.993,2611.838
2280.001,100.72,100,100,1,0.049,37.508,59,0.992,2612.839
2280.999,101.01,100,100,1,0.049,37.394,57,0.993,2613.837
2281.999,100.67,100,100,1,0.049,37.783,59,0.991,2614.837
2283,101,100,100,1,0.05,38.03,57,0.993,2615.838
2284,100.91,100,100,1,0.05,37.906,57,0.993,2616.838
2285,101,100,100,1,0.049,37.793,58,0.991,2617.838
2286.001,100.74,100,100,1,0.05,38.02,58,0.993,2618.839
2286.999,100.99,100,100,1,0.049,37.906,60,0.992,2619.837
2287.999,100.88,100,100,1,0.049,38.03,59,0.993,2620.837
2289,101.3,100,100,1,0.049,37.518,58,0.993,2621.838
2290,101.02,100,100,1,0.05,37.897,59,0.994,2622.838
2291.001,101.19,100,100,1,0.05,37.67,59,0.993,2623.839
2291.999,101.31,100,100,1,0.05,37.774,57,0.993,2624.837
2293,101.15,100,100,1,0.05,37.527,59,0.993,2625.838
2294.001,101.27,100,100,1,0.049,36.996,60,0.993,2626.839
2295,100.99,100,100,1,0.05,37.252,59,0.993,2627.838
2295.999,101.21,100,100,1,0.049,37.138,60,0.994,2628.837
2297,101.37,100,100,1,0.05,37.148,58,0.993,2629.838
2298,101.46,100,100,1,0.049,37.129,59,0.99,2630.838
2298.999,101.28,100,100,1,0.05,36.873,60,0.993,2631.837
2299.999,101.18,100,100,1,0.05,37.897,59,0.993,2632.837
2301,101.28,100,100,1,0.049,37.138,60,0.993,2633.838
2302.002,101.33,100,100,1,0.05,37.916,59,0.992,2634.84
2303,101.42,100,100,1,0.049,38.039,59,0.993,2635.838
2304,101.7,100,100,1,0.049,37.641,58,0.993,2636.838
2305,101.64,100,100,1,0.049,37.65,59,0.992,2637.838
2306,101.55,100,100,1,0.049,37.404,57,0.993,2638.838
2306.999,101.47,100,100,1,0.049,37.906,60,0.992,2639.837
2307.999,101.48,100,100,1,0.049,37.138,57,0.993,2640.837
2309,101.37,100,100,1,0.049,37.375,58,0.993,2641.838
2310,101.41,100,100,1,0.049,37.508,59,0.993,2642.838
2311,101.81,100,100,1,0.049,37.65,60,0.994,2643.838
2311.999,101.69,100,100,1,0.049,37.365,57,0.993,2644.837
2313.002,101.62,100,100,1,0.05,37.67,57,0.993,2645.84
2314,101.93,100,100,1,0.049,37.906,60,0.994,2646.838
2314.999,101.53,100,100,1,0.05,37.65,59,0.993,2647.837
2315.999,101.67,100,100,1,0.049,38.039,58,0.994,2648.837
2317,101.99,100,100,1,0.049,37.916,59,0.992,2649.838
2318,101.97,100,100,1,0.05,37.414,58,0.993,2650.838
2319.001,101.79,100,100,1,0.049,37.508,59,0.991,2651.839
2320,101.98,100,100,1,0.049,37.527,59,0.993,2652.838
2321.001,101.82,100,100,1,0.05,37.926,58,0.993,2653.839
2321.998,102.27,100,0,1,0.049,37.793,58,0.992,2654.836
2323,101.74,100,0,1,0.05,37.385,57,0.993,2655.838
2324,101.97,100,0,1,0.05,37.537,58,0.993,2656.838
2324.999,102.13,100,0,1,0.05,37.527,60,0.993,2657.837
2326.001,102.14,100,0,1,0.049,37.414,59,0.993,2658.839
2326.999,101.95,100,0,1,0.049,37.271,60,0.993,2659.837
2328,101.87,100,0,1,0.05,37.404,58,0.994,2660.838
2328.999,102.31,100,0,1,0.05,37.262,58,0.993,2661.837
2329.999,102.25,100,0,1,0.05,37.537,59,0.993,2662.837
2331,102.08,100,0,1,0.05,37.527,57,0.993,2663.838
2332.001,101.99,100,0,1,0.05,37.518,57,0.993,2664.839
2333.001,102.54,100,0,1,0.05,37.518,59,0.993,2665.839
2333.999,102.48,100,0,1,0.049,37.67,57,0.993,2666.837
2334.999,101.94,100,0,1,0.05,37.537,60,0.993,2667.837
2336,102.24,100,0,1,0.049,37.66,59,0.993,2668.838
2336.999,102.47,100,0,1,0.049,37.385,60,0.993,2669.837
2337.999,102.48,100,0,1,0.049,37.281,57,0.993,2670.837
2338.999,102.52,100,0,1,0.049,38.03,58,0.994,2671.837
2339.999,102.4,100,0,1,0.049,37.783,58,0.993,2672.837
2341,102.43,100,0,1,0.049,37.518,60,0.995,2673.838
2341.999,102.34,100,0,1,0.049,37.803,60,0.993,2674.837
2343.001,102.39,100,0,1,0.049,36.912,59,0.994,2675.839
2344,102.66,100,0,1,0.049,37.774,58,0.993,2676.838
2345.001,102.7,100,0,1,0.049,37.262,59,0.993,2677.839
2346,102.63,100,0,1,0.049,38.305,59,0.992,2678.838
2346.999,102.64,100,0,1,0.049,37.783,58,0.992,2679.837
2348.002,102.75,100,0,1,0.05,37.527,59,0.993,2680.84
2349,102.79,100,0,1,0.05,37.394,57,0.993,2681.838
2350,102.89,100,0,1,0.05,37.518,60,0.993,2682.838
2350.999,102.97,100,0,1,0.05,37.518,57,0.993,2683.837
2352,103.12,100,0,1,0.05,37.66,58,0.993,2684.838
2353.001,103.17,100,0,1,0.05,37.66,58,0.993,2685.839
2354,103.07,100,0,1,0.05,37.394,59,0.993,2686.838
2355.001,102.96,100,0,1,0.049,38.069,58,0.992,2687.839
2356,102.6,100,0,1,0.049,37.537,57,0.991,2688.838
2356.999,102.93,100,0,1,0.049,37.764,58,0.993,2689.837
2358,103.17,100,0,1,0.049,37.006,60,0.993,2690.838
2359.001,102.79,100,0,1,0.049,37.916,58,0.993,2691.839
2360,103.29,100,0,1,0.049,37.783,59,0.992,2692.838
2361,103.27,100,0,1,0.049,37.148,58,0.992,2693.838
2362,102.91,100,0,1,0.049,37.803,57,0.993,2694.838
2362.999,103.33,100,0,1,0.049,37.518,58,0.993,2695.837
2364.001,103.38,100,0,1,0.049,37.537,59,0.992,2696.839
2365,103.42,100,0,1,0.049,37.385,59,0.993,2697.838
2366.001,103.44,100,0,1,0.049,37.783,59,0.993,2698.839
2367.001,103.68,100,0,1,0.049,37.527,57,0.993,2699.839
2368,103.25,100,0,1,0.049,37.631,59,0.993,2700.838
2369,103.6,100,0,1,0.049,37.404,59,0.994,2701.838
2370.001,103.43,100,0,1,0.049,37.774,57,0.992,2702.839
2371.001,103.49,100,0,1,0.049,37.271,57,0.993,2703.839
2372,103.43,100,0,1,0.049,36.902,58,0.993,2704.838
2372.999,103.76,100,0,1,0.049,37.537,59,0.992,2705.837
2373.999,103.89,100,0,1,0.049,37.793,59,0.995,2706.837
2375,103.61,100,0,1,0.049,37.793,59,0.993,2707.838
2376,103.76,100,0,1,0.049,37.129,60,0.993,2708.838
2377.001,103.7,100,0,1,0.049,37.404,59,0.993,2709.839
2378,103.75,100,0,1,0.049,36.882,59,0.993,2710.838
2379.001,103.85,100,0,1,0.049,37.404,58,0.993,2711.839
2379.999,103.67,100,0,1,0.05,37.394,59,0.994,2712.837
2380.999,103.91,100,0,1,0.049,36.892,57,0.994,2713.837
2382.001,103.59,100,0,1,0.05,37.67,57,0.993,2714.839
2383.001,103.6,100,0,1,0.05,38.039,59,0.993,2715.839
2383.999,103.82,100,0,1,0.05,37.793,59,0.993,2716.837
2384.999,103.79,100,0,1,0.049,37.148,57,0.992,2717.837
2385.999,103.75,100,0,1,0.05,37.508,60,0.993,2718.837
2386.999,103.96,100,0,1,0.05,37.015,57,0.994,2719.837
2388,103.96,100,0,1,0.05,37.783,60,0.993,2720.838
2389,104.2,100,0,1,0.05,37.906,59,0.993,2721.838
2390,104.13,100,0,1,0.05,38.039,59,0.993,2722.838
2390.999,103.98,100,0,1,0.049,37.404,58,0.993,2723.837
2391.999,104.34,100,0,1,0.049,37.65,58,0.993,2724.837
2393.001,103.98,100,0,1,0.049,37.404,57,0.993,2725.839
2394,104.33,100,0,1,0.05,37.65,58,0.992,2726.838
2395.002,104.05,100,0,1,0.049,37.385,60,0.993,2727.84
2396,104.06,100,0,1,0.05,38.039,59,0.993,2728.838
2397,104.3,100,0,1,0.05,37.281,58,0.994,2729.838
2398,104.05,100,0,1,0.05,37.783,58,0.993,2730.838
2398.999,104.53,100,0,1,0.05,37.508,59,0.993,2731.837
2400,104.37,100,0,1,0.05,37.774,57,0.992,2732.838
2401,104.13,100,0,1,0.05,37.537,59,0.994,2733.838
2402,104.58,100,0,1,0.049,38.03,57,0.993,2734.838
2402.999,104.66,100,0,1,0.05,37.783,57,0.993,2735.837
2403.999,104.85,100,0,1,0.049,37.518,60,0.993,2736.837
2404.999,104.49,100,0,1,0.05,37.65,58,0.991,2737.837
2406,104.35,100,0,1,0.05,37.906,58,0.993,2738.838
2407,104.66,100,0,1,0.049,38.039,59,0.993,2739.838
2408.001,104.79,100,0,1,0.049,37.281,59,0.993,2740.839
2409,104.32,100,0,1,0.049,37.793,58,0.993,2741.838
2410.002,104.89,100,0,1,0.049,38.039,60,0.993,2742.84
2411.001,104.52,100,0,1,0.049,37.65,60,0.992,2743.839
2412,104.54,100,0,1,0.049,38.049,59,0.992,2744.838
2413.001,104.55,100,0,1,0.05,37.394,58,0.992,2745.839
2414,104.89,100,0,1,0.049,37.527,60,0.993,2746.838
2414.999,104.64,100,0,1,0.049,37.527,59,0.991,2747.837
2415.999,104.41,100,0,1,0.049,37.754,60,0.992,2748.837
2417,104.59,100,0,1,0.049,37.783,59,0.993,2749.838
2418.003,104.65,100,0,1,0.049,37.527,57,0.993,2750.841
2418.999,105.02,100,0,1,0.049,36.986,57,0.993,2751.837
2420,104.81,100,0,1,0.049,37.015,57,0.993,2752.838
2421,104.87,100,0,1,0.049,37.148,59,0.993,2753.838
2422,104.56,100,0,1,0.049,37.527,59,0.993,2754.838
2423,105.02,100,0,1,0.05,37.793,59,0.994,2755.838
2424,105.02,100,0,1,0.049,37.783,57,0.993,2756.838
2425.001,104.78,100,0,1,0.049,37.262,59,0.993,2757.839
2425.999,104.98,100,0,1,0.049,37.375,58,0.993,2758.837
2427,104.75,100,0,1,0.049,37.783,59,0.993,2759.838
2427.999,104.9,100,0,1,0.05,37.783,60,0.993,2760.837
2429,104.88,100,0,1,0.05,38.172,57,0.993,2761.838
2430,105.01,100,0,1,0.049,37.291,60,0.994,2762.838
2431,105.14,100,0,1,0.05,37.66,58,0.993,2763.838
2432,105.13,100,0,1,0.05,37.527,60,0.992,2764.838
2433,105.08,100,0,1,0.05,37.518,59,0.993,2765.838
2434,104.84,100,0,1,0.049,37.783,57,0.993,2766.838
2435,104.45,100,0,1,0.05,37.631,59,0.993,2767.838
2436,105.09,100,0,1,0.049,37.527,57,0.993,2768.838
2436.999,105,100,0,1,0.05,37.148,57,0.993,2769.837
2438,105.22,100,0,1,0.05,37.803,58,0.992,2770.838
2439,105.28,100,0,1,0.049,38.02,59,0.993,2771.838
2440,104.99,100,0,1,0.05,37.67,57,0.993,2772.838
2441,105.23,100,0,1,0.049,36.882,59,0.992,2773.838
2441.999,105.58,100,0,1,0.049,37.138,57,0.993,2774.837
2443,105.43,100,0,1,0.049,37.291,57,0.993,2775.838
2444,105.35,100,0,1,0.049,37.271,60,0.993,2776.838
2445.001,105.25,100,0,1,0.049,37.537,58,0.993,2777.839
2446.001,105.5,100,0,1,0.05,37.148,59,0.993,2778.839
2447,105.27,100,0,1,0.05,37.414,57,0.992,2779.838
2448.001,105.71,100,0,1,0.049,37.404,57,0.993,2780.839
2449.002,105.44,100,0,1,0.049,37.774,59,0.993,2781.84
2450.001,104.99,100,0,1,0.049,37.66,59,0.993,2782.839
2450.999,105.36,100,0,1,0.05,37.527,58,0.993,2783.837
2451.999,105.47,100,0,1,0.05,38.162,57,0.991,2784.837
2453,105.6,100,0,1,0.05,36.882,57,0.993,2785.838
2454,105.54,100,0,1,0.049,38.059,59,0.993,2786.838
2455.001,105.37,100,0,1,0.049,37.783,58,0.993,2787.839
2456.001,105.73,100,0,1,0.049,37.631,58,0.993,2788.839
2456.999,105.5,100,0,1,0.05,37.547,60,0.993,2789.837
2457.999,105.31,100,0,1,0.049,37.537,57,0.993,2790.837
2459.001,105.55,100,0,1,0.05,37.774,57,0.994,2791.839
2460,105.49,100,0,1,0.049,37.641,59,0.993,2792.838
2461.001,106.01,100,0,1,0.049,37.926,59,0.993,2793.839
2462.002,105.35,100,0,1,0.049,37.527,59,0.993,2794.84
2463.001,105.51,100,0,1,0.049,37.148,57,0.993,2795.839
2464.004,105.69,100,0,1,0.049,37.66,57,0.993,2796.842
2465,105.72,100,0,1,0.049,37.508,59,0.993,2797.838
2466,105.45,100,0,1,0.049,37.803,60,0.993,2798.838
2467.001,105.54,100,0,1,0.049,37.916,59,0.993,2799.839
2468,105.88,100,0,1,0.049,38.02,60,0.993,2800.838
2469,105.6,100,0,1,0.05,37.764,59,0.993,2801.838
2469.999,105.78,100,0,1,0.05,37.404,59,0.993,2802.837
2470.999,105.72,100,0,1,0.049,37.793,58,0.993,2803.837
2472,105.36,100,0,1,0.049,37.385,60,0.993,2804.838
2472.999,105.91,100,0,1,0.049,37.65,59,0.993,2805.837
2474,105.78,100,0,1,0.049,37.508,58,0.992,2806.838
2475,105.72,100,0,1,0.049,37.65,59,0.993,2807.838
2476.001,105.94,100,0,1,0.049,38.039,58,0.993,2808.839
2477.001,105.71,100,0,1,0.049,38.039,58,0.994,2809.839
2478,105.49,100,0,1,0.049,38.039,58,0.993,2810.838
2478.999,105.56,100,0,1,0.049,37.783,60,0.993,2811.837
2479.999,105.88,100,0,1,0.05,38.418,57,0.993,2812.837
2481,105.65,100,0,1,0.049,37.385,60,0.993,2813.838
2481.999,105.87,100,0,1,0.049,37.394,59,0.992,2814.837
2482.999,106.12,100,0,1,0.05,37.518,60,0.992,2815.837
2484,106.18,100,0,1,0.05,37.783,58,0.993,2816.838
2484.999,106.14,100,0,1,0.05,37.926,57,0.993,2817.837
2486.001,105.86,100,0,1,0.049,38.02,58,0.994,2818.839
2487,105.84,100,0,1,0.05,37.793,59,0.993,2819.838
2487.999,105.72,100,0,1,0.05,37.518,59,0.993,2820.837
2489,105.97,100,0,1,0.049,37.518,59,0.993,2821.838
2490.001,106.05,100,0,1,0.049,38.059,60,0.994,2822.839
2491,105.65,100,0,1,0.049,37.754,57,0.993,2823.838
2492,106.38,100,0,1,0.05,37.527,59,0.993,2824.838
2493,106.21,100,0,1,0.049,37.557,59,0.992,2825.838
2494,106.36,100,0,1,0.05,37.906,58,0.993,2826.838
2494.999,106,100,0,1,0.049,38.03,58,0.993,2827.837
2495.999,106.05,100,0,1,0.05,38.399,58,0.993,2828.837
2497,106.53,100,0,1,0.049,37.015,57,0.992,2829.838
2498.001,106.08,100,0,1,0.049,37.66,60,0.993,2830.839
2499,105.96,100,0,1,0.049,37.527,57,0.993,2831.838
2500,105.99,100,0,1,0.049,37.129,59,0.993,2832.838
2500.999,105.53,100,0,1,0.049,38.039,57,0.993,2833.837
2501.999,106.44,100,0,1,0.05,37.783,59,0.994,2834.837
2502.999,106.34,100,0,1,0.05,37.508,59,0.993,2835.837
2504.001,106.04,100,0,1,0.049,37.641,57,0.992,2836.839
2505,106.12,100,0,1,0.05,37.518,58,0.991,2837.838
2506,106.43,100,0,1,0.05,38.02,59,0.992,2838.838
2506.999,106.16,100,0,1,0.05,37.537,58,0.993,2839.837
2507.999,105.95,100,0,1,0.05,37.138,57,0.992,2840.837
2508.999,106.45,100,0,1,0.049,37.537,57,0.992,2841.837
2509.999,106.14,100,0,1,0.049,37.783,57,0.993,2842.837
2510.999,106.05,100,0,1,0.049,37.65,59,0.993,2843.837
2512.001,106.47,100,0,1,0.049,37.66,59,0.993,2844.839
2513,106.17,100,0,1,0.049,37.414,58,0.993,2845.838
2513.999,106.14,100,0,1,0.05,36.873,58,0.993,2846.837
2515,106.03,100,0,1,0.049,37.65,58,0.994,2847.838
2516,106.15,100,0,1,0.049,36.902,59,0.993,2848.838
2516.999,106.47,100,0,1,0.049,37.783,60,0.993,2849.837
2518,106.29,100,0,1,0.049,37.66,57,0.993,2850.838
2519.001,106.22,100,0,1,0.049,37.67,59,0.991,2851.839
2520.002,106.38,100,0,1,0.05,37.498,59,0.993,2852.84
2520.999,106.25,100,0,1,0.05,36.873,57,0.993,2853.837
2522,106.09,100,0,1,0.05,37.926,57,0.993,2854.838
2523,106.16,100,0,1,0.05,37.129,59,0.99,2855.838
2524,106.23,100,0,1,0.049,37.148,58,0.992,2856.838
2524.999,106.3,100,0,1,0.049,37.498,57,0.994,2857.837
2526,106.54,100,0,1,0.05,37.527,59,0.993,2858.838
2527,106.06,100,0,1,0.049,37.271,58,0.993,2859.838
2527.999,106.28,100,0,1,0.049,37.527,57,0.993,2860.837
2529,106.14,100,0,1,0.049,37.262,60,0.993,2861.838
2530,106.16,100,0,1,0.049,38.295,59,0.992,2862.838
2530.999,106.39,100,0,1,0.049,38.039,57,0.993,2863.837
2531.999,106.51,100,0,1,0.05,37.793,57,0.993,2864.837
2533.001,106.18,100,0,1,0.049,37.281,57,0.993,2865.839
2533.999,106.74,100,0,1,0.049,37.783,58,0.993,2866.837
2535,106.3,100,0,1,0.049,37.803,59,0.995,2867.838
2536.001,106.61,100,0,1,0.049,37.404,59,0.992,2868.839
2537,106.38,100,0,1,0.05,37.641,59,0.993,2869.838
2538,106.34,100,0,1,0.049,37.537,57,0.992,2870.838
2539,106.1,100,0,1,0.049,37.65,57,0.993,2871.838
2540,106.64,100,0,1,0.049,37.66,60,0.993,2872.838
2540.999,106.85,100,0,1,0.049,37.138,59,0.993,2873.837
2542,106.34,100,0,1,0.049,37.793,58,0.993,2874.838
2543,106.3,100,0,1,0.05,37.527,57,0.992,2875.838
2544.001,106.14,100,0,1,0.049,36.902,59,0.993,2876.839
2545,106.42,100,0,1,0.049,37.158,58,0.992,2877.838
2546,106.45,100,0,1,0.049,37.65,57,0.992,2878.838
2547,106.36,100,0,1,0.049,37.66,58,0.993,2879.838
2547.999,106.18,100,0,1,0.049,37.887,58,0.993,2880.837
2548.999,106.61,100,0,1,0.049,37.66,60,0.993,2881.837
2550,106.75,100,0,1,0.049,38.03,60,0.993,2882.838
2551,106.42,100,0,1,0.05,37.537,58,0.993,2883.838
2552,106.4,100,0,1,0.049,37.537,58,0.993,2884.838
2552.999,106.57,100,0,1,0.049,37.764,59,0.993,2885.837
2554.001,106.55,100,0,1,0.049,37.67,58,0.994,2886.839
2555,106.49,100,0,1,0.05,37.897,59,0.993,2887.838
2556,106.49,100,0,1,0.05,38.039,60,0.993,2888.838
2557.001,106.51,100,0,1,0.049,37.537,60,0.992,2889.839
2558,106.46,100,0,1,0.049,37.271,58,0.993,2890.838
2559.001,106.66,100,0,1,0.049,37.65,59,0.993,2891.839
2560.001,106.51,100,0,1,0.05,37.394,57,0.993,2892.839
2560.999,106.53,100,0,1,0.049,37.926,59,0.993,2893.837
2562,106.39,100,0,1,0.049,37.537,58,0.994,2894.838
2563.002,106.3,100,0,1,0.049,37.783,60,0.995,2895.84
2564,106.24,100,0,1,0.049,37.783,58,0.993,2896.838
2565,106.42,100,0,1,0.049,37.518,58,0.993,2897.838
2565.999,106.22,100,0,1,0.049,37.271,59,0.993,2898.837
2566.999,106.36,100,0,1,0.049,37.67,58,0.993,2899.837
2568,106.55,100,0,1,0.049,37.404,57,0.992,2900.838
2569,106.94,100,0,1,0.049,38.049,57,0.993,2901.838
2570.002,106.45,100,0,1,0.049,37.385,58,0.991,2902.84
2571,106.74,100,0,1,0.05,37.424,60,0.993,2903.838
2571.999,106.54,100,0,1,0.049,37.129,60,0.993,2904.837
2572.999,106.22,100,0,1,0.05,37.906,59,0.993,2905.837
2573.999,106.64,100,0,1,0.049,37.537,60,0.993,2906.837
2574.999,106.18,100,0,1,0.05,37.906,59,0.993,2907.837
2576,106.6,100,0,1,0.049,37.547,60,0.993,2908.838
2576.999,106.38,100,0,1,0.05,37.518,57,0.993,2909.837
2577.999,106.44,100,0,1,0.049,37.527,59,0.992,2910.837
2578.999,106.34,100,0,1,0.049,38.039,60,0.993,2911.837
2580.001,106.46,100,0,1,0.049,37.66,59,0.993,2912.839
2580.999,106.55,100,0,1,0.049,37.793,58,0.994,2913.837
2582,106.41,100,0,1,0.05,38.039,58,0.994,2914.838
2583.002,106.87,100,0,1,0.049,37.641,59,0.993,2915.84
2584,106.53,100,0,1,0.049,37.291,58,0.993,2916.838
2585.001,106.43,100,0,1,0.049,37.65,60,0.993,2917.839
2585.999,106.48,100,0,1,0.049,37.148,60,0.992,2918.837
2586.999,106.47,100,0,1,0.049,37.025,59,0.993,2919.837
2588.001,106.51,100,0,1,0.049,38.039,58,0.993,2920.839
2588.999,106.66,100,0,1,0.049,37.66,60,0.993,2921.837
2590.001,106.22,100,0,1,0.049,37.527,58,0.993,2922.839
2590.999,106.68,100,0,1,0.05,38.039,58,0.994,2923.837
2592.001,106.6,100,0,1,0.049,37.803,57,0.993,2924.839
2593,106.59,100,0,1,0.049,37.764,58,0.993,2925.838
2594.001,106.51,100,0,1,0.049,37.783,59,0.994,2926.839
2595,106.28,100,0,1,0.049,37.916,60,0.992,2927.838
2596.001,106.5,100,0,1,0.049,37.547,58,0.993,2928.839
2597,106.31,100,0,1,0.049,37.404,58,0.994,2929.838
2597.999,106.24,100,0,1,0.049,37.783,59,0.993,2930.837
2598.999,106.34,100,0,1,0.049,37.926,59,0.993,2931.837
2600,106.15,100,0,1,0.049,37.394,57,0.993,2932.838
2600.999,106.75,100,0,1,0.049,37.641,58,0.994,2933.837
2602,106.7,100,0,1,0.049,37.394,60,0.993,2934.838
2603.001,106.71,100,0,1,0.049,37.65,57,0.993,2935.839
2603.999,106.63,100,0,1,0.049,37.158,58,0.992,2936.837
2604.999,106.57,100,0,1,0.049,37.262,57,0.993,2937.837
2606.001,106.91,100,0,1,0.049,37.404,58,0.993,2938.839
2607.001,106.62,100,0,1,0.049,37.252,57,0.993,2939.839
2607.999,106.63,100,0,1,0.049,37.138,57,0.993,2940.837
2609,106.72,100,0,1,0.049,37.764,60,0.992,2941.838
2610,106.18,100,0,1,0.049,37.67,59,0.993,2942.838
2611.002,106.35,100,0,1,0.049,37.67,58,0.993,2943.84
2612.001,106.17,100,0,1,0.049,37.527,59,0.992,2944.839
2613,106.47,100,0,1,0.049,37.394,57,0.995,2945.838
2613.999,106.68,100,0,1,0.049,37.66,60,0.993,2946.837
2615,106.61,100,0,1,0.049,37.906,60,0.993,2947.838
2615.999,106.99,100,0,1,0.049,37.897,59,0.993,2948.837
2616.999,106.74,100,0,1,0.049,36.882,57,0.993,2949.837
2617.999,106.72,100,0,1,0.049,38.03,60,0.993,2950.837
2618.999,106.34,100,0,1,0.049,37.906,58,0.993,2951.837
2620.001,106.8,100,0,1,0.049,37.793,58,0.993,2952.839
2620.999,106.51,100,0,1,0.049,37.793,57,0.992,2953.837
2621.999,106.5,100,0,1,0.05,37.527,59,0.992,2954.837
2622.999,106.66,100,0,1,0.049,37.631,57,0.993,2955.837
2623.999,106.58,100,0,1,0.049,37.537,57,0.993,2956.837
2624.999,106.57,100,0,1,0.049,38.039,60,0.993,2957.837
2625.999,106.68,100,0,1,0.049,37.906,60,0.993,2958.837
2627,106.42,100,0,1,0.049,37.252,57,0.992,2959.838
2628,106.61,100,0,1,0.049,37.148,57,0.994,2960.838
2629,106.36,100,0,1,0.049,37.394,58,0.993,2961.838
2629.999,106.33,100,0,1,0.049,38.059,60,0.993,2962.837
2630.999,106.54,100,0,1,0.049,37.527,60,0.993,2963.837
2631.999,106.65,100,0,1,0.049,37.394,57,0.993,2964.837
2633,106.55,100,0,1,0.049,37.783,58,0.992,2965.838
2634.001,106.33,100,0,1,0.049,37.281,59,0.994,2966.839
2635,106.68,100,0,1,0.05,37.65,58,0.993,2967.838
2635.999,106.6,100,0,1,0.049,37.148,57,0.993,2968.837
2637,106.34,100,0,1,0.049,37.394,60,0.993,2969.838
2637.999,106.62,100,0,1,0.049,37.916,60,0.992,2970.837
2638.999,106.75,100,0,1,0.05,37.897,59,0.993,2971.837
2639.999,106.54,100,0,1,0.05,37.537,59,0.993,2972.837
2641,106.22,100,0,1,0.05,37.262,59,0.993,2973.838
2642,106.27,100,0,1,0.049,37.527,59,0.993,2974.838
2642.999,106.09,100,0,1,0.049,37.916,57,0.993,2975.837
2644,106.39,100,0,1,0.049,38.049,59,0.991,2976.838
2644.999,106.57,100,0,1,0.049,37.518,58,0.993,2977.837
2646,106.32,100,0,1,0.049,37.281,57,0.993,2978.838
2646.999,106.59,100,0,1,0.049,37.148,57,0.994,2979.837
2648,106.8,100,0,1,0.049,37.783,58,0.992,2980.838
2649.001,106.58,100,0,1,0.05,37.394,58,0.993,2981.839
2649.999,106.62,100,0,1,0.049,37.783,59,0.993,2982.837
2650.999,106.34,100,0,1,0.049,37.926,57,0.993,2983.837
2651.999,106.43,100,0,1,0.049,37.129,60,0.994,2984.837
2652.999,106.46,100,0,1,0.049,38.143,57,0.995,2985.837
2653.999,106.17,100,0,1,0.049,37.537,59,0.993,2986.837
2655,106.47,100,0,1,0.049,37.68,58,0.993,2987.838
2656,106.69,100,0,1,0.049,37.015,57,0.993,2988.838
2657.001,106.54,100,0,1,0.049,37.793,59,0.993,2989.839
2658,106.22,100,0,1,0.049,37.537,58,0.993,2990.838
2658.999,106.53,100,0,1,0.049,37.527,57,0.993,2991.837
2659.999,106.26,100,0,1,0.049,37.404,57,0.993,2992.837
2661,106.47,100,0,1,0.049,37.404,59,0.993,2993.838
2662,106.48,100,0,1,0.049,37.67,60,0.993,2994.838
2662.999,106.36,100,0,1,0.049,37.66,60,0.993,2995.837
2664,106.43,100,0,1,0.049,37.527,59,0.992,2996.838
2664.999,106.64,100,0,1,0.049,37.547,57,0.993,2997.837
2666,106.21,100,0,1,0.049,37.404,58,0.993,2998.838
2667.001,106.17,100,0,1,0.049,37.006,59,0.993,2999.839
2667.999,106.46,100,0,1,0.049,37.774,60,0.993,3000.837
2669.001,106.14,100,0,1,0.049,37.916,57,0.992,3001.839
2670,106.4,100,0,1,0.05,37.537,58,0.993,3002.838
2670.999,106.33,100,0,1,0.049,37.65,57,0.993,3003.837
2672.001,106.37,100,0,1,0.049,37.547,59,0.993,3004.839
