Data,Hora,Temperatura,Slack,Tensão
08/04/2025,02:39:11,109270,129,1298
08/04/2025,02:39:13,108768,130,1300
08/04/2025,02:39:15,108359,129,1302
08/04/2025,02:39:17,108532,128,1300
08/04/2025,02:39:19,108788,130,1299
08/04/2025,02:39:21,109147,129,1301
08/04/2025,02:39:23,108635,129,1301
08/04/2025,02:39:25,109147,129,1300
08/04/2025,02:39:27,108994,130,1301
08/04/2025,02:39:29,108891,130,1300
08/04/2025,02:39:31,108379,129,1300
08/04/2025,02:39:33,108645,129,1300
08/04/2025,02:39:35,109034,129,1301
08/04/2025,02:39:37,108921,130,1300
08/04/2025,02:39:39,108748,130,1302
08/04/2025,02:39:41,109024,129,1300
08/04/2025,02:39:43,107990,130,1299
08/04/2025,02:39:45,107990,129,1300
08/04/2025,02:39:47,108798,130,1300
08/04/2025,02:39:49,108778,129,1301
08/04/2025,02:39:51,108266,130,1300
08/04/2025,02:39:53,108133,130,1301
08/04/2025,02:39:55,108685,129,1300
08/04/2025,02:39:58,108911,129,1300
08/04/2025,02:40:00,108276,130,1302
08/04/2025,02:40:02,108901,129,1302
08/04/2025,02:40:04,108532,130,1302
08/04/2025,02:40:06,108266,129,1302
08/04/2025,02:40:08,108665,131,1302
08/04/2025,02:40:10,108911,130,1302
08/04/2025,02:40:12,108409,131,1302
08/04/2025,02:40:14,108266,131,1301
08/04/2025,02:40:16,108286,129,1301
08/04/2025,02:40:18,108030,130,1302
08/04/2025,02:40:20,108389,130,1302
08/04/2025,02:40:22,108798,130,1300
08/04/2025,02:40:24,108286,130,1303
08/04/2025,02:40:26,107651,131,1302
08/04/2025,02:40:28,108409,129,1301
08/04/2025,02:40:30,108163,130,1302
08/04/2025,02:40:32,108419,130,1302
08/04/2025,02:40:34,108143,131,1302
08/04/2025,02:40:36,108153,131,1303
08/04/2025,02:40:38,108522,130,1303
08/04/2025,02:40:40,108522,130,1304
08/04/2025,02:40:42,107641,130,1302
08/04/2025,02:40:44,108020,131,1302
08/04/2025,02:40:46,107415,130,1302
08/04/2025,02:40:48,108153,131,1301
08/04/2025,02:40:50,107887,131,1302
08/04/2025,02:40:52,108030,130,1302
08/04/2025,02:40:54,107927,131,1303
08/04/2025,02:40:56,108419,131,1303
08/04/2025,02:40:58,107784,130,1303
08/04/2025,02:41:00,107784,130,1302
08/04/2025,02:41:02,108409,130,1301
08/04/2025,02:41:04,108409,130,1302
08/04/2025,02:41:06,107641,131,1304
08/04/2025,02:41:08,108030,131,1304
08/04/2025,02:41:10,107784,130,1302
08/04/2025,02:41:12,108276,130,1302
08/04/2025,02:41:14,108030,131,1302
08/04/2025,02:41:16,107804,131,1303
08/04/2025,02:41:18,107681,131,1304
08/04/2025,02:41:20,107405,130,1304
08/04/2025,02:41:22,107794,130,1303
08/04/2025,02:41:24,107149,131,1304
08/04/2025,02:41:26,107425,130,1304
08/04/2025,02:41:28,107518,131,1303
08/04/2025,02:41:30,107774,131,1304
08/04/2025,02:41:32,107405,130,1304
08/04/2025,02:41:34,107784,130,1303
08/04/2025,02:41:36,107794,132,1305
08/04/2025,02:41:38,107415,130,1304
08/04/2025,02:41:40,107804,131,1303
08/04/2025,02:41:42,107292,131,1304
08/04/2025,02:41:44,107794,130,1304
08/04/2025,02:41:46,107804,131,1304
08/04/2025,02:41:48,107937,130,1305
08/04/2025,02:41:50,107036,132,1302
08/04/2025,02:41:52,107946,131,1302
08/04/2025,02:41:54,107149,132,1303
08/04/2025,02:41:56,107415,130,1305
08/04/2025,02:41:58,106760,132,1304
08/04/2025,02:42:00,107425,132,1304
08/04/2025,02:42:02,106913,132,1305
08/04/2025,02:42:04,106893,132,1303
08/04/2025,02:42:06,106770,132,1304
08/04/2025,02:42:08,106903,130,1306
08/04/2025,02:42:10,107415,131,1304
08/04/2025,02:42:12,106780,131,1305
08/04/2025,02:42:14,107045,131,1305
08/04/2025,02:42:16,107311,132,1305
08/04/2025,02:42:18,107415,132,1306
08/04/2025,02:42:20,106401,130,1305
08/04/2025,02:42:22,107065,132,1305
08/04/2025,02:42:24,106922,132,1306
08/04/2025,02:42:26,107016,130,1305
08/04/2025,02:42:28,106277,131,1306
08/04/2025,02:42:30,106524,131,1305
08/04/2025,02:42:32,107700,131,1307
08/04/2025,02:42:34,106932,131,1305
08/04/2025,02:42:36,107198,132,1304
08/04/2025,02:42:38,106922,132,1306
08/04/2025,02:42:40,106770,132,1306
08/04/2025,02:42:42,107045,132,1306
08/04/2025,02:42:44,106799,132,1305
08/04/2025,02:42:46,107055,131,1305
08/04/2025,02:42:48,107169,132,1305
08/04/2025,02:42:50,106277,131,1305
08/04/2025,02:42:52,107321,133,1307
08/04/2025,02:42:54,107055,132,1306
08/04/2025,02:42:56,106666,133,1307
08/04/2025,02:42:58,106410,133,1307
08/04/2025,02:43:00,106573,133,1306
08/04/2025,02:43:02,106287,132,1306
08/04/2025,02:43:04,106809,132,1308
08/04/2025,02:43:06,106942,133,1308
08/04/2025,02:43:08,106563,132,1308
08/04/2025,02:43:10,106164,132,1307
08/04/2025,02:43:12,106563,131,1307
08/04/2025,02:43:14,106543,132,1306
08/04/2025,02:43:16,105775,131,1307
08/04/2025,02:43:18,106420,132,1306
08/04/2025,02:43:20,106297,133,1307
08/04/2025,02:43:22,106563,131,1308
08/04/2025,02:43:24,106287,133,1306
08/04/2025,02:43:26,106686,133,1305
08/04/2025,02:43:28,106307,131,1307
08/04/2025,02:43:30,106164,134,1306
08/04/2025,02:43:32,106041,132,1308
08/04/2025,02:43:34,105795,132,1308
08/04/2025,02:43:36,106440,134,1307
08/04/2025,02:43:38,106184,133,1307
08/04/2025,02:43:40,106573,131,1309
08/04/2025,02:43:42,106194,132,1308
08/04/2025,02:43:44,106061,133,1308
08/04/2025,02:43:46,106337,132,1308
08/04/2025,02:43:48,106819,134,1308
08/04/2025,02:43:50,106061,134,1308
08/04/2025,02:43:52,105938,132,1308
08/04/2025,02:43:54,106307,134,1308
08/04/2025,02:43:56,106726,132,1307
08/04/2025,02:43:58,106563,132,1308
08/04/2025,02:44:00,105805,132,1308
08/04/2025,02:44:02,106440,132,1307
08/04/2025,02:44:04,105815,132,1308
08/04/2025,02:44:06,105303,134,1308
08/04/2025,02:44:08,105569,132,1309
08/04/2025,02:44:10,106962,132,1309
08/04/2025,02:44:12,106081,134,1309
08/04/2025,02:44:14,106071,134,1308
08/04/2025,02:44:16,105918,134,1309
08/04/2025,02:44:18,105825,132,1308
08/04/2025,02:44:20,105436,132,1308
08/04/2025,02:44:22,105303,134,1308
08/04/2025,02:44:24,105928,134,1308
08/04/2025,02:44:26,106071,132,1309
08/04/2025,02:44:28,105426,132,1310
08/04/2025,02:44:30,105539,133,1309
08/04/2025,02:44:32,105815,133,1310
08/04/2025,02:44:34,106081,134,1308
08/04/2025,02:44:36,105323,134,1309
08/04/2025,02:44:38,105426,134,1309
08/04/2025,02:44:40,105835,134,1309
08/04/2025,02:44:42,105313,134,1308
08/04/2025,02:44:44,105722,132,1309
08/04/2025,02:44:46,105775,134,1308
08/04/2025,02:44:48,104964,132,1310
08/04/2025,02:44:50,105845,132,1310
08/04/2025,02:44:52,105313,132,1308
08/04/2025,02:44:54,105313,134,1311
08/04/2025,02:44:56,105313,132,1309
08/04/2025,02:44:58,105333,134,1305
08/04/2025,02:45:00,105200,134,1305
08/04/2025,02:45:02,105579,133,1305
08/04/2025,02:45:04,105077,134,1306
08/04/2025,02:45:06,104811,135,1306
08/04/2025,02:45:08,105210,134,1305
08/04/2025,02:45:10,104708,134,1305
08/04/2025,02:45:12,104698,135,1305
08/04/2025,02:45:14,104718,134,1307
08/04/2025,02:45:16,104944,134,1305
08/04/2025,02:45:18,104708,134,1306
08/04/2025,02:45:20,104831,135,1306
08/04/2025,02:45:22,104821,134,1307
08/04/2025,02:45:24,104841,135,1308
08/04/2025,02:45:26,104319,135,1306
08/04/2025,02:45:28,104944,134,1306
08/04/2025,02:45:30,105210,134,1307
08/04/2025,02:45:32,104964,134,1307
08/04/2025,02:45:34,104329,134,1307
08/04/2025,02:45:36,105210,135,1305
08/04/2025,02:45:38,104737,134,1308
08/04/2025,02:45:40,104575,134,1308
08/04/2025,02:45:42,104319,135,1306
08/04/2025,02:45:44,104216,135,1306
08/04/2025,02:45:46,104708,135,1307
08/04/2025,02:45:48,104083,135,1306
08/04/2025,02:45:50,104595,135,1307
08/04/2025,02:45:52,104964,135,1308
08/04/2025,02:45:54,104595,135,1309
08/04/2025,02:45:56,104349,135,1306
08/04/2025,02:45:58,104472,134,1307
08/04/2025,02:46:00,104851,135,1308
08/04/2025,02:46:02,104718,134,1308
08/04/2025,02:46:04,104206,135,1308
08/04/2025,02:46:06,103950,134,1307
08/04/2025,02:46:08,104225,134,1308
08/04/2025,02:46:10,104737,136,1308
08/04/2025,02:46:12,104718,134,1308
08/04/2025,02:46:14,103950,134,1307
08/04/2025,02:46:16,104605,134,1308
08/04/2025,02:46:18,104063,134,1308
08/04/2025,02:46:20,103723,134,1310
08/04/2025,02:46:22,103846,134,1309
08/04/2025,02:46:24,103694,134,1308
08/04/2025,02:46:26,103940,134,1308
08/04/2025,02:46:28,103704,135,1308
08/04/2025,02:46:30,103960,134,1308
08/04/2025,02:46:32,103723,134,1309
08/04/2025,02:46:34,104491,134,1308
08/04/2025,02:46:36,104349,134,1308
08/04/2025,02:46:38,104861,134,1310
08/04/2025,02:46:40,103960,135,1308
08/04/2025,02:46:42,104614,134,1308
08/04/2025,02:46:44,104747,134,1309
08/04/2025,02:46:46,104605,135,1309
08/04/2025,02:46:48,103817,135,1308
08/04/2025,02:46:50,104093,136,1308
08/04/2025,02:46:52,102936,135,1310
08/04/2025,02:46:54,103723,135,1308
08/04/2025,02:46:56,103979,135,1311
08/04/2025,02:46:58,103827,135,1310
08/04/2025,02:47:00,103571,134,1305
08/04/2025,02:47:02,104624,134,1303
08/04/2025,02:47:04,103078,134,1303
08/04/2025,02:47:06,103600,136,1304
08/04/2025,02:47:08,103704,136,1306
08/04/2025,02:47:10,104368,136,1304
08/04/2025,02:47:12,103211,136,1305
08/04/2025,02:47:14,103211,135,1305
08/04/2025,02:47:16,103723,136,1303
08/04/2025,02:47:18,103211,134,1305
08/04/2025,02:47:20,103354,135,1306
08/04/2025,02:47:22,103753,136,1305
08/04/2025,02:47:24,103354,136,1305
08/04/2025,02:47:26,104102,136,1305
08/04/2025,02:47:28,103457,136,1305
08/04/2025,02:47:30,104122,136,1304
08/04/2025,02:47:32,102955,135,1306
08/04/2025,02:47:34,103610,135,1305
08/04/2025,02:47:36,103856,136,1305
08/04/2025,02:47:38,103590,135,1305
08/04/2025,02:47:40,103477,136,1305
08/04/2025,02:47:42,103477,136,1305
08/04/2025,02:47:44,103467,136,1306
08/04/2025,02:47:46,103507,136,1304
08/04/2025,02:47:48,102719,134,1306
08/04/2025,02:47:50,103344,136,1305
08/04/2025,02:47:52,103590,137,1305
08/04/2025,02:47:54,103325,135,1305
08/04/2025,02:47:56,103334,135,1305
08/04/2025,02:47:58,102975,136,1305
08/04/2025,02:48:00,103354,136,1308
08/04/2025,02:48:02,103610,135,1305
08/04/2025,02:48:04,103600,136,1306
08/04/2025,02:48:06,103201,135,1305
08/04/2025,02:48:08,103487,136,1305
08/04/2025,02:48:10,103487,136,1305
08/04/2025,02:48:12,103108,136,1305
08/04/2025,02:48:14,104093,135,1305
08/04/2025,02:48:16,103078,137,1305
08/04/2025,02:48:18,102975,135,1305
08/04/2025,02:48:20,103876,136,1305
08/04/2025,02:48:22,103344,136,1305
08/04/2025,02:48:24,103846,135,1306
08/04/2025,02:48:26,102832,136,1306
08/04/2025,02:48:28,102975,135,1305
08/04/2025,02:48:30,103211,135,1308
08/04/2025,02:48:32,103364,135,1305
08/04/2025,02:48:34,103743,136,1305
08/04/2025,02:48:36,104102,136,1306
08/04/2025,02:48:38,103477,136,1306
08/04/2025,02:48:40,103600,136,1305
08/04/2025,02:48:42,103571,134,1305
08/04/2025,02:48:44,103600,137,1306
08/04/2025,02:48:46,103477,135,1306
08/04/2025,02:48:48,103487,137,1305
08/04/2025,02:48:50,103497,135,1305
08/04/2025,02:48:52,103733,135,1306
08/04/2025,02:48:54,104122,135,1305
08/04/2025,02:48:56,103477,136,1305
08/04/2025,02:48:58,103886,137,1305
08/04/2025,02:49:00,103098,136,1307
08/04/2025,02:49:02,103325,134,1305
08/04/2025,02:49:04,103866,135,1305
08/04/2025,02:49:06,103467,136,1306
08/04/2025,02:49:08,104093,136,1305
08/04/2025,02:49:10,102955,136,1305
08/04/2025,02:49:12,104368,135,1305
08/04/2025,02:49:14,104102,136,1305
08/04/2025,02:49:16,103477,136,1305
08/04/2025,02:49:18,103344,135,1303
08/04/2025,02:49:20,102965,136,1305
08/04/2025,02:49:22,103979,136,1305
08/04/2025,02:49:24,104235,136,1306
08/04/2025,02:49:26,103600,134,1305
08/04/2025,02:49:28,103211,136,1305
08/04/2025,02:49:30,103733,136,1304
08/04/2025,02:49:32,103989,135,1303
08/04/2025,02:49:34,103846,134,1304
08/04/2025,02:49:36,103704,136,1305
08/04/2025,02:49:38,104358,135,1305
08/04/2025,02:49:40,103743,135,1303
08/04/2025,02:49:42,103837,136,1303
08/04/2025,02:49:44,103733,134,1305
08/04/2025,02:49:46,103590,135,1305
08/04/2025,02:49:48,104329,135,1304
08/04/2025,02:49:50,104245,134,1305
08/04/2025,02:49:52,104245,134,1304
08/04/2025,02:49:54,103856,134,1305
08/04/2025,02:49:56,104102,136,1304
08/04/2025,02:49:58,104102,135,1303
08/04/2025,02:50:00,103723,134,1303
08/04/2025,02:50:02,103989,134,1304
08/04/2025,02:50:04,103713,134,1304
08/04/2025,02:50:06,104225,135,1303
08/04/2025,02:50:08,104605,136,1305
08/04/2025,02:50:10,104186,134,1303
08/04/2025,02:50:12,104225,135,1304
08/04/2025,02:50:14,104605,134,1303
08/04/2025,02:50:16,104841,135,1303
08/04/2025,02:50:18,104196,136,1302
08/04/2025,02:50:20,104595,135,1303
08/04/2025,02:50:22,104472,135,1304
08/04/2025,02:50:24,103930,135,1302
08/04/2025,02:50:26,104329,134,1304
08/04/2025,02:50:28,104595,134,1301
08/04/2025,02:50:30,104728,134,1302
08/04/2025,02:50:32,103817,135,1302
08/04/2025,02:50:34,104309,134,1302
08/04/2025,02:50:36,104585,135,1302
08/04/2025,02:50:38,104452,134,1302
08/04/2025,02:50:40,104339,135,1302
08/04/2025,02:50:42,104861,134,1302
08/04/2025,02:50:44,104841,134,1302
08/04/2025,02:50:46,104329,134,1301
08/04/2025,02:50:48,104831,134,1301
08/04/2025,02:50:50,104073,134,1302
08/04/2025,02:50:52,104831,134,1302
08/04/2025,02:50:54,104944,135,1304
08/04/2025,02:50:56,104432,135,1302
08/04/2025,02:50:58,105476,134,1301
08/04/2025,02:51:00,104462,133,1302
08/04/2025,02:51:02,103920,134,1301
08/04/2025,02:51:04,104708,134,1302
08/04/2025,02:51:06,104585,135,1300
08/04/2025,02:51:08,105077,134,1301
08/04/2025,02:51:10,104309,134,1301
08/04/2025,02:51:12,104708,134,1302
08/04/2025,02:51:14,105210,134,1301
08/04/2025,02:51:16,105190,134,1302
08/04/2025,02:51:18,104708,135,1301
08/04/2025,02:51:20,104831,134,1301
08/04/2025,02:51:22,105486,134,1300
08/04/2025,02:51:24,104944,134,1299
08/04/2025,02:51:26,104688,134,1301
08/04/2025,02:51:28,105087,134,1300
08/04/2025,02:51:30,104944,133,1301
08/04/2025,02:51:32,105200,134,1300
08/04/2025,02:51:34,104811,134,1299
08/04/2025,02:51:36,105589,134,1300
08/04/2025,02:51:38,105210,134,1300
08/04/2025,02:51:40,105559,134,1300
08/04/2025,02:51:42,105446,134,1299
08/04/2025,02:51:44,105323,134,1300
08/04/2025,02:51:46,104801,133,1300
08/04/2025,02:51:48,105333,132,1299
08/04/2025,02:51:50,105446,133,1298
08/04/2025,02:51:52,105968,134,1299
08/04/2025,02:51:54,105293,132,1299
08/04/2025,02:51:56,105426,133,1300
08/04/2025,02:51:58,105323,134,1299
08/04/2025,02:52:00,105436,134,1300
08/04/2025,02:52:02,105180,133,1299
08/04/2025,02:52:04,105446,132,1298
08/04/2025,02:52:06,105948,134,1298
08/04/2025,02:52:08,105426,133,1297
08/04/2025,02:52:10,105303,132,1299
08/04/2025,02:52:12,106204,132,1299
08/04/2025,02:52:14,106470,132,1298
08/04/2025,02:52:16,105303,132,1299
08/04/2025,02:52:18,105928,134,1297
08/04/2025,02:52:20,105938,134,1297
08/04/2025,02:52:22,106071,131,1300
08/04/2025,02:52:24,106041,134,1299
08/04/2025,02:52:26,106051,134,1298
08/04/2025,02:52:28,106194,134,1298
08/04/2025,02:52:30,105928,132,1299
08/04/2025,02:52:32,106317,132,1298
08/04/2025,02:52:34,106410,134,1297
08/04/2025,02:52:36,106696,132,1296
08/04/2025,02:52:38,105037,132,1297
08/04/2025,02:52:40,106051,132,1297
08/04/2025,02:52:42,106440,131,1297
08/04/2025,02:52:44,106563,133,1298
08/04/2025,02:52:46,106543,132,1297
08/04/2025,02:52:48,105529,131,1297
08/04/2025,02:52:50,106277,133,1297
08/04/2025,02:52:52,106573,133,1297
08/04/2025,02:52:54,106706,132,1296
08/04/2025,02:52:56,106420,134,1297
08/04/2025,02:52:58,107218,132,1297
08/04/2025,02:53:00,106420,131,1296
08/04/2025,02:53:02,106789,132,1296
08/04/2025,02:53:04,106666,131,1296
08/04/2025,02:53:06,106657,131,1297
08/04/2025,02:53:08,106543,133,1295
08/04/2025,02:53:10,106789,132,1297
08/04/2025,02:53:12,107178,132,1296
08/04/2025,02:53:14,106533,131,1296
08/04/2025,02:53:16,106809,131,1295
08/04/2025,02:53:18,106553,132,1295
08/04/2025,02:53:20,106533,131,1296
08/04/2025,02:53:22,106164,131,1295
08/04/2025,02:53:24,106647,132,1296
08/04/2025,02:53:26,107311,132,1295
08/04/2025,02:53:28,107311,132,1294
08/04/2025,02:53:30,107169,132,1295
08/04/2025,02:53:32,107159,131,1294
08/04/2025,02:53:34,107169,131,1295
08/04/2025,02:53:36,106780,131,1294
08/04/2025,02:53:38,106789,131,1295
08/04/2025,02:53:40,107813,132,1297
08/04/2025,02:53:42,107301,131,1294
08/04/2025,02:53:44,107405,132,1294
08/04/2025,02:53:46,107188,132,1293
08/04/2025,02:53:48,107282,132,1294
08/04/2025,02:53:50,107917,131,1294
08/04/2025,02:53:52,107395,132,1294
08/04/2025,02:53:54,107159,132,1293
08/04/2025,02:53:56,107292,131,1293
08/04/2025,02:53:58,107548,131,1292
08/04/2025,02:54:00,107434,130,1293
08/04/2025,02:54:02,107927,130,1294
08/04/2025,02:54:04,107651,131,1292
08/04/2025,02:54:06,107764,130,1294
08/04/2025,02:54:08,107518,132,1293
08/04/2025,02:54:10,107631,131,1295
08/04/2025,02:54:12,107764,131,1294
08/04/2025,02:54:14,107518,130,1291
08/04/2025,02:54:16,107927,130,1294
08/04/2025,02:54:18,107016,130,1292
08/04/2025,02:54:20,107784,130,1294
08/04/2025,02:54:22,107784,130,1293
08/04/2025,02:54:24,108173,130,1293
08/04/2025,02:54:26,108552,130,1294
08/04/2025,02:54:28,107774,130,1293
08/04/2025,02:54:30,107395,130,1294
08/04/2025,02:54:32,107651,130,1293
08/04/2025,02:54:34,107907,130,1291
08/04/2025,02:54:36,107887,131,1292
08/04/2025,02:54:38,108153,131,1291
08/04/2025,02:54:40,108552,131,1291
08/04/2025,02:54:42,108296,130,1291
08/04/2025,02:54:44,108286,131,1291
08/04/2025,02:54:46,108030,130,1292
08/04/2025,02:54:48,108143,131,1292
08/04/2025,02:54:50,107528,131,1291
08/04/2025,02:54:52,108399,131,1291
08/04/2025,02:54:54,108429,131,1291
08/04/2025,02:54:56,108133,130,1292
08/04/2025,02:54:58,108542,130,1291
08/04/2025,02:55:00,108143,131,1290
08/04/2025,02:55:02,108532,129,1291
08/04/2025,02:55:04,109147,130,1291
08/04/2025,02:55:06,108778,129,1291
08/04/2025,02:55:08,108911,130,1292
08/04/2025,02:55:10,108522,129,1291
08/04/2025,02:55:12,109300,130,1292
08/04/2025,02:55:14,107897,129,1291
08/04/2025,02:55:16,108522,131,1291
08/04/2025,02:55:18,108911,130,1290
08/04/2025,02:55:20,108369,129,1289
08/04/2025,02:55:22,108891,129,1293
08/04/2025,02:55:24,108655,130,1294
08/04/2025,02:55:26,109147,129,1293
08/04/2025,02:55:28,108768,130,1293
08/04/2025,02:55:30,108645,130,1293
08/04/2025,02:55:32,108778,129,1292
08/04/2025,02:55:34,109157,129,1293
08/04/2025,02:55:36,109137,129,1293
08/04/2025,02:55:38,108409,130,1294
08/04/2025,02:55:40,108911,130,1293
08/04/2025,02:55:42,108615,130,1291
08/04/2025,02:55:44,108369,129,1291
08/04/2025,02:55:46,109024,129,1293
08/04/2025,02:55:48,109383,128,1291
08/04/2025,02:55:50,109117,130,1291
08/04/2025,02:55:52,109792,130,1292
08/04/2025,02:55:55,109506,130,1292
08/04/2025,02:55:57,109393,130,1292
08/04/2025,02:55:59,108881,128,1291
08/04/2025,02:56:01,109250,128,1290
08/04/2025,02:56:03,109792,128,1291
08/04/2025,02:56:05,108891,130,1291
08/04/2025,02:56:07,108635,129,1291
08/04/2025,02:56:09,108901,129,1291
08/04/2025,02:56:11,109098,130,1292
08/04/2025,02:56:13,109250,129,1292
08/04/2025,02:56:15,108758,129,1291
08/04/2025,02:56:17,110008,130,1291
08/04/2025,02:56:19,109117,128,1291
08/04/2025,02:56:21,109250,129,1291
08/04/2025,02:56:23,109250,128,1291
08/04/2025,02:56:25,109895,128,1291
08/04/2025,02:56:27,109649,128,1291
08/04/2025,02:56:29,108482,130,1291
08/04/2025,02:56:31,109762,128,1291
08/04/2025,02:56:33,109127,129,1290
08/04/2025,02:56:35,109629,129,1291
08/04/2025,02:56:37,109792,129,1290
08/04/2025,02:56:39,109866,129,1290
08/04/2025,02:56:41,109619,130,1290
08/04/2025,02:56:43,109486,128,1289
08/04/2025,02:56:45,109393,129,1290
08/04/2025,02:56:47,109383,128,1293
08/04/2025,02:56:49,109117,129,1290
08/04/2025,02:56:51,109496,128,1292
08/04/2025,02:56:53,109629,128,1292
08/04/2025,02:56:55,109250,129,1290
08/04/2025,02:56:57,110018,129,1291
08/04/2025,02:56:59,109477,129,1293
08/04/2025,02:57:01,109403,129,1291
08/04/2025,02:57:03,109866,129,1292
08/04/2025,02:57:05,110028,127,1291
08/04/2025,02:57:07,109733,127,1291
08/04/2025,02:57:09,110131,127,1291
08/04/2025,02:57:11,109998,129,1290
08/04/2025,02:57:13,109619,130,1291
08/04/2025,02:57:15,109998,128,1291
08/04/2025,02:57:17,109752,127,1291
08/04/2025,02:57:19,110264,129,1290
08/04/2025,02:57:21,110264,128,1292
08/04/2025,02:57:23,110018,127,1291
08/04/2025,02:57:25,109989,127,1291
08/04/2025,02:57:27,110131,128,1290
08/04/2025,02:57:29,109762,127,1291
08/04/2025,02:57:31,110501,129,1291
08/04/2025,02:57:33,110008,128,1291
08/04/2025,02:57:35,109590,129,1289
08/04/2025,02:57:37,110501,127,1291
08/04/2025,02:57:39,110122,128,1294
08/04/2025,02:57:41,109989,127,1292
08/04/2025,02:57:43,110378,129,1293
08/04/2025,02:57:45,110112,129,1292
08/04/2025,02:57:47,110102,128,1293
08/04/2025,02:57:49,109979,128,1291
08/04/2025,02:57:51,110254,127,1291
08/04/2025,02:57:53,110634,128,1293
08/04/2025,02:57:55,110653,129,1292
08/04/2025,02:57:57,110757,127,1291
08/04/2025,02:57:59,110131,128,1291
08/04/2025,02:58:01,110481,127,1294
08/04/2025,02:58:03,109856,129,1293
08/04/2025,02:58:05,109723,127,1292
08/04/2025,02:58:07,110899,129,1292
08/04/2025,02:58:09,110378,128,1291
08/04/2025,02:58:11,109856,127,1292
08/04/2025,02:58:13,109998,128,1291
08/04/2025,02:58:15,110112,127,1291
08/04/2025,02:58:17,110378,127,1291
08/04/2025,02:58:19,110102,128,1291
08/04/2025,02:58:21,110358,128,1291
08/04/2025,02:58:23,110235,127,1291
08/04/2025,02:58:25,110245,128,1291
08/04/2025,02:58:27,110491,128,1291
08/04/2025,02:58:29,110348,129,1290
08/04/2025,02:58:31,109856,128,1293
08/04/2025,02:58:33,110786,128,1291
08/04/2025,02:58:35,109856,128,1289
08/04/2025,02:58:37,110131,126,1290
08/04/2025,02:58:39,110451,127,1292
08/04/2025,02:58:41,110983,127,1294
